Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740978829,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.55%,"70.38MiB / 7.637GiB",0.90%,"2.14MB / 2.82MB","0B / 0B",32
1740978829,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,94.48%,"73.39MiB / 7.637GiB",0.94%,"1.63MB / 1.04MB","0B / 0B",32
1740978841,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,22.01%,"15.2MiB / 40MiB",38.01%,"59.4MB / 50.8MB","0B / 0B",12
1740978841,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.52%,"71.77MiB / 7.637GiB",0.92%,"2.42MB / 3.18MB","0B / 0B",32
1740978841,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,91.76%,"69.1MiB / 7.637GiB",0.88%,"1.84MB / 1.17MB","0B / 0B",33
1740978853,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,29.43%,"14.38MiB / 40MiB",35.95%,"65MB / 55.6MB","0B / 0B",12
1740978853,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.48%,"71.49MiB / 7.637GiB",0.91%,"2.63MB / 3.46MB","0B / 0B",32
1740978853,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,86.32%,"68MiB / 7.637GiB",0.87%,"1.99MB / 1.29MB","0B / 0B",31
1740978866,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,29.45%,"14.36MiB / 40MiB",35.91%,"71MB / 60.7MB","0B / 0B",12
1740978866,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.21%,"71.49MiB / 7.637GiB",0.91%,"2.8MB / 3.69MB","0B / 0B",32
1740978866,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.31%,"68.03MiB / 7.637GiB",0.87%,"2.12MB / 1.38MB","0B / 0B",31
1740978878,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,33.73%,"13.86MiB / 40MiB",34.66%,"77.3MB / 66.1MB","0B / 0B",12
1740978878,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.15%,"71.51MiB / 7.637GiB",0.91%,"2.96MB / 3.9MB","0B / 0B",32
1740978878,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.34%,"71.1MiB / 7.637GiB",0.91%,"2.23MB / 1.45MB","0B / 0B",32
1740978890,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,26.89%,"14.57MiB / 40MiB",36.42%,"83.8MB / 71.7MB","0B / 0B",12
1740978890,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,1.55%,"73.88MiB / 7.637GiB",0.94%,"3.18MB / 4.19MB","0B / 0B",37
1740978890,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,85.87%,"75.17MiB / 7.637GiB",0.96%,"2.41MB / 1.55MB","0B / 0B",28
1740978902,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,22.47%,"14.19MiB / 40MiB",35.48%,"90.7MB / 77.6MB","0B / 0B",12
1740978902,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.16%,"73.63MiB / 7.637GiB",0.94%,"3.27MB / 4.31MB","0B / 0B",37
1740978902,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.29%,"69.18MiB / 7.637GiB",0.88%,"2.47MB / 1.61MB","0B / 0B",28
1740978915,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,21.14%,"15.04MiB / 40MiB",37.60%,"97.5MB / 83.4MB","0B / 0B",12
1740978915,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.24%,"73.65MiB / 7.637GiB",0.94%,"3.53MB / 4.65MB","0B / 0B",37
1740978915,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,0.40%,"70.14MiB / 7.637GiB",0.90%,"2.66MB / 1.73MB","0B / 0B",30
1740978927,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,33.75%,"14.97MiB / 40MiB",37.43%,"105MB / 89.7MB","0B / 0B",12
1740978927,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,1.25%,"73.97MiB / 7.637GiB",0.95%,"3.75MB / 4.95MB","0B / 0B",37
1740978927,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,66.75%,"66.7MiB / 7.637GiB",0.85%,"2.85MB / 1.83MB","0B / 0B",33
1740978939,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,30.54%,"14.76MiB / 40MiB",36.90%,"112MB / 96.1MB","0B / 0B",12
1740978939,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.52%,"73.66MiB / 7.637GiB",0.94%,"3.97MB / 5.24MB","0B / 0B",37
1740978939,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,89.29%,"74.32MiB / 7.637GiB",0.95%,"3MB / 1.95MB","0B / 0B",31
1740978951,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,28.87%,"14.79MiB / 40MiB",36.97%,"120MB / 103MB","0B / 0B",12
1740978951,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.80%,"73.96MiB / 7.637GiB",0.95%,"4.09MB / 5.4MB","0B / 0B",37
1740978951,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,5.78%,"69.23MiB / 7.637GiB",0.89%,"3.1MB / 2MB","0B / 0B",32
1740978963,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,28.26%,"15.78MiB / 40MiB",39.44%,"128MB / 110MB","0B / 0B",12
1740978963,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.54%,"74.15MiB / 7.637GiB",0.95%,"4.41MB / 5.81MB","0B / 0B",37
1740978963,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,90.22%,"75.92MiB / 7.637GiB",0.97%,"3.35MB / 2.15MB","0B / 0B",35
1740978975,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,13.80%,"14.94MiB / 40MiB",37.35%,"136MB / 117MB","0B / 0B",12
1740978975,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,1.15%,"73.45MiB / 7.637GiB",0.94%,"4.62MB / 6.1MB","0B / 0B",37
1740978975,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,91.97%,"70.61MiB / 7.637GiB",0.90%,"3.5MB / 2.27MB","0B / 0B",27
1740978987,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,14.58%,"14.93MiB / 40MiB",37.31%,"145MB / 124MB","0B / 0B",12
1740978987,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,0.70%,"73.29MiB / 7.637GiB",0.94%,"4.9MB / 6.46MB","0B / 0B",37
1740978987,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,91.99%,"70.86MiB / 7.637GiB",0.91%,"3.71MB / 2.4MB","0B / 0B",31
1740979000,b02b44b70a1b,reverse-proxy-cache-1,b02b44b70a1b,1.72%,"15.57MiB / 40MiB",38.93%,"152MB / 130MB","0B / 0B",12
1740979000,00c97a35920f,reverse-proxy-lb-1,00c97a35920f,1.36%,"73.71MiB / 7.637GiB",0.94%,"5.17MB / 6.82MB","0B / 0B",37
1740979000,5bdfead95a27,reverse-proxy-api-1,5bdfead95a27,100.88%,"70.82MiB / 7.637GiB",0.91%,"3.92MB / 2.53MB","0B / 0B",37
